,time,relativehumidity_2m,cloudcover,latitude,longitude
14300,2019-01-09T20:00,69,82,40.634,14.6027
14301,2019-01-09T21:00,72,86,40.634,14.6027
14302,2019-01-09T22:00,76,81,40.634,14.6027
14303,2019-01-09T23:00,79,38,40.634,14.6027
14304,2019-01-10T00:00,78,29,40.634,14.6027
14305,2019-01-10T01:00,77,81,40.634,14.6027
14306,2019-01-10T02:00,78,87,40.634,14.6027
14307,2019-01-10T03:00,77,87,40.634,14.6027
14308,2019-01-10T04:00,77,89,40.634,14.6027
14309,2019-01-10T05:00,77,90,40.634,14.6027
14310,2019-01-10T06:00,77,90,40.634,14.6027
14311,2019-01-10T07:00,79,87,40.634,14.6027
14312,2019-01-10T08:00,77,64,40.634,14.6027
14313,2019-01-10T09:00,77,69,40.634,14.6027
14314,2019-01-10T10:00,74,79,40.634,14.6027
14315,2019-01-10T11:00,67,64,40.634,14.6027
14316,2019-01-10T12:00,59,75,40.634,14.6027
14317,2019-01-10T13:00,53,81,40.634,14.6027
14318,2019-01-10T14:00,52,91,40.634,14.6027
14319,2019-01-10T15:00,52,86,40.634,14.6027
14320,2019-01-10T16:00,57,83,40.634,14.6027
14321,2019-01-10T17:00,60,77,40.634,14.6027
14322,2019-01-10T18:00,59,73,40.634,14.6027
14323,2019-01-10T19:00,59,76,40.634,14.6027
14324,2019-01-10T20:00,60,80,40.634,14.6027
14325,2019-01-10T21:00,63,83,40.634,14.6027
14326,2019-01-10T22:00,67,84,40.634,14.6027
14327,2019-01-10T23:00,70,63,40.634,14.6027
14328,2019-01-11T00:00,72,45,40.634,14.6027
14329,2019-01-11T01:00,74,32,40.634,14.6027
14330,2019-01-11T02:00,74,17,40.634,14.6027
14331,2019-01-11T03:00,75,20,40.634,14.6027
14332,2019-01-11T04:00,75,17,40.634,14.6027
14333,2019-01-11T05:00,76,15,40.634,14.6027
14334,2019-01-11T06:00,77,7,40.634,14.6027
14335,2019-01-11T07:00,77,9,40.634,14.6027
14336,2019-01-11T08:00,77,16,40.634,14.6027
14337,2019-01-11T09:00,76,19,40.634,14.6027
14338,2019-01-11T10:00,72,15,40.634,14.6027
14339,2019-01-11T11:00,64,11,40.634,14.6027
14340,2019-01-11T12:00,59,4,40.634,14.6027
14341,2019-01-11T13:00,57,3,40.634,14.6027
14342,2019-01-11T14:00,55,7,40.634,14.6027
14343,2019-01-11T15:00,57,8,40.634,14.6027
14344,2019-01-11T16:00,60,12,40.634,14.6027
14345,2019-01-11T17:00,66,15,40.634,14.6027
14346,2019-01-11T18:00,72,15,40.634,14.6027
14347,2019-01-11T19:00,73,1,40.634,14.6027
14348,2019-01-11T20:00,74,0,40.634,14.6027
14349,2019-01-11T21:00,75,0,40.634,14.6027
14350,2019-01-11T22:00,77,0,40.634,14.6027
14351,2019-01-11T23:00,78,0,40.634,14.6027
14352,2019-01-12T00:00,78,0,40.634,14.6027
14353,2019-01-12T01:00,77,0,40.634,14.6027
14354,2019-01-12T02:00,77,0,40.634,14.6027
14355,2019-01-12T03:00,78,0,40.634,14.6027
14356,2019-01-12T04:00,79,0,40.634,14.6027
14357,2019-01-12T05:00,79,0,40.634,14.6027
14358,2019-01-12T06:00,79,0,40.634,14.6027
14359,2019-01-12T07:00,79,0,40.634,14.6027
14360,2019-01-12T08:00,80,2,40.634,14.6027
14361,2019-01-12T09:00,75,1,40.634,14.6027
14362,2019-01-12T10:00,67,0,40.634,14.6027
14363,2019-01-12T11:00,55,0,40.634,14.6027
14364,2019-01-12T12:00,50,0,40.634,14.6027
14365,2019-01-12T13:00,46,0,40.634,14.6027
14366,2019-01-12T14:00,44,0,40.634,14.6027
14367,2019-01-12T15:00,44,3,40.634,14.6027
14368,2019-01-12T16:00,52,7,40.634,14.6027
14369,2019-01-12T17:00,50,20,40.634,14.6027
14370,2019-01-12T18:00,54,35,40.634,14.6027
14371,2019-01-12T19:00,56,23,40.634,14.6027
14372,2019-01-12T20:00,61,11,40.634,14.6027
14373,2019-01-12T21:00,62,0,40.634,14.6027
14374,2019-01-12T22:00,65,0,40.634,14.6027
14375,2019-01-12T23:00,66,0,40.634,14.6027
14376,2019-01-13T00:00,70,0,40.634,14.6027
14377,2019-01-13T01:00,74,0,40.634,14.6027
14378,2019-01-13T02:00,76,0,40.634,14.6027
14379,2019-01-13T03:00,81,0,40.634,14.6027
14380,2019-01-13T04:00,82,6,40.634,14.6027
14381,2019-01-13T05:00,84,15,40.634,14.6027
14382,2019-01-13T06:00,83,31,40.634,14.6027
14383,2019-01-13T07:00,83,57,40.634,14.6027
14384,2019-01-13T08:00,83,85,40.634,14.6027
14385,2019-01-13T09:00,81,100,40.634,14.6027
14386,2019-01-13T10:00,76,100,40.634,14.6027
14387,2019-01-13T11:00,67,100,40.634,14.6027
14388,2019-01-13T12:00,65,92,40.634,14.6027
14389,2019-01-13T13:00,63,76,40.634,14.6027
14390,2019-01-13T14:00,63,68,40.634,14.6027
14391,2019-01-13T15:00,63,68,40.634,14.6027
14392,2019-01-13T16:00,66,42,40.634,14.6027
14393,2019-01-13T17:00,66,26,40.634,14.6027
14394,2019-01-13T18:00,71,42,40.634,14.6027
14395,2019-01-13T19:00,72,29,40.634,14.6027
14396,2019-01-13T20:00,74,10,40.634,14.6027
14397,2019-01-13T21:00,79,17,40.634,14.6027
14398,2019-01-13T22:00,83,21,40.634,14.6027
14399,2019-01-13T23:00,93,18,40.634,14.6027
14400,2019-01-14T00:00,95,24,40.634,14.6027
14401,2019-01-14T01:00,98,41,40.634,14.6027
14402,2019-01-14T02:00,98,60,40.634,14.6027
14403,2019-01-14T03:00,95,100,40.634,14.6027
14404,2019-01-14T04:00,94,75,40.634,14.6027
14405,2019-01-14T05:00,94,72,40.634,14.6027
14406,2019-01-14T06:00,95,86,40.634,14.6027
14407,2019-01-14T07:00,95,100,40.634,14.6027
14408,2019-01-14T08:00,94,100,40.634,14.6027
14409,2019-01-14T09:00,94,100,40.634,14.6027
14410,2019-01-14T10:00,94,100,40.634,14.6027
14411,2019-01-14T11:00,92,100,40.634,14.6027
14412,2019-01-14T12:00,90,100,40.634,14.6027
14413,2019-01-14T13:00,93,100,40.634,14.6027
14414,2019-01-14T14:00,92,100,40.634,14.6027
14415,2019-01-14T15:00,87,31,40.634,14.6027
14416,2019-01-14T16:00,83,1,40.634,14.6027
14417,2019-01-14T17:00,82,0,40.634,14.6027
14418,2019-01-14T18:00,88,0,40.634,14.6027
14419,2019-01-14T19:00,90,8,40.634,14.6027
14420,2019-01-14T20:00,91,4,40.634,14.6027
14421,2019-01-14T21:00,92,8,40.634,14.6027
14422,2019-01-14T22:00,95,20,40.634,14.6027
14423,2019-01-14T23:00,91,12,40.634,14.6027
14424,2019-01-15T00:00,92,5,40.634,14.6027
14425,2019-01-15T01:00,92,11,40.634,14.6027
14426,2019-01-15T02:00,94,5,40.634,14.6027
14427,2019-01-15T03:00,94,8,40.634,14.6027
14428,2019-01-15T04:00,93,38,40.634,14.6027
14429,2019-01-15T05:00,90,47,40.634,14.6027
14430,2019-01-15T06:00,85,46,40.634,14.6027
14431,2019-01-15T07:00,77,17,40.634,14.6027
14432,2019-01-15T08:00,75,3,40.634,14.6027
14433,2019-01-15T09:00,72,0,40.634,14.6027
14434,2019-01-15T10:00,66,1,40.634,14.6027
14435,2019-01-15T11:00,57,11,40.634,14.6027
14436,2019-01-15T12:00,52,7,40.634,14.6027
14437,2019-01-15T13:00,46,5,40.634,14.6027
14438,2019-01-15T14:00,44,0,40.634,14.6027
14439,2019-01-15T15:00,42,0,40.634,14.6027
14440,2019-01-15T16:00,45,0,40.634,14.6027
14441,2019-01-15T17:00,43,0,40.634,14.6027
14442,2019-01-15T18:00,46,0,40.634,14.6027
14443,2019-01-15T19:00,49,0,40.634,14.6027
14444,2019-01-15T20:00,48,0,40.634,14.6027
14445,2019-01-15T21:00,56,3,40.634,14.6027
14446,2019-01-15T22:00,61,0,40.634,14.6027
14447,2019-01-15T23:00,61,0,40.634,14.6027
14448,2019-01-16T00:00,66,7,40.634,14.6027
14449,2019-01-16T01:00,69,11,40.634,14.6027
14450,2019-01-16T02:00,73,29,40.634,14.6027
14451,2019-01-16T03:00,77,41,40.634,14.6027
14452,2019-01-16T04:00,80,48,40.634,14.6027
14453,2019-01-16T05:00,82,45,40.634,14.6027
14454,2019-01-16T06:00,84,39,40.634,14.6027
14455,2019-01-16T07:00,85,55,40.634,14.6027
14456,2019-01-16T08:00,86,69,40.634,14.6027
14457,2019-01-16T09:00,82,80,40.634,14.6027
14458,2019-01-16T10:00,74,80,40.634,14.6027
14459,2019-01-16T11:00,59,43,40.634,14.6027
14460,2019-01-16T12:00,58,33,40.634,14.6027
14461,2019-01-16T13:00,58,42,40.634,14.6027
14462,2019-01-16T14:00,57,28,40.634,14.6027
14463,2019-01-16T15:00,58,54,40.634,14.6027
14464,2019-01-16T16:00,59,26,40.634,14.6027
14465,2019-01-16T17:00,62,28,40.634,14.6027
14466,2019-01-16T18:00,64,29,40.634,14.6027
14467,2019-01-16T19:00,63,27,40.634,14.6027
14468,2019-01-16T20:00,64,17,40.634,14.6027
14469,2019-01-16T21:00,65,18,40.634,14.6027
14470,2019-01-16T22:00,66,17,40.634,14.6027
14471,2019-01-16T23:00,67,14,40.634,14.6027
14472,2019-01-17T00:00,69,23,40.634,14.6027
14473,2019-01-17T01:00,73,17,40.634,14.6027
14474,2019-01-17T02:00,78,13,40.634,14.6027
14475,2019-01-17T03:00,82,6,40.634,14.6027
14476,2019-01-17T04:00,85,11,40.634,14.6027
14477,2019-01-17T05:00,90,20,40.634,14.6027
14478,2019-01-17T06:00,91,32,40.634,14.6027
14479,2019-01-17T07:00,92,56,40.634,14.6027
14480,2019-01-17T08:00,92,80,40.634,14.6027
14481,2019-01-17T09:00,86,80,40.634,14.6027
14482,2019-01-17T10:00,80,63,40.634,14.6027
14483,2019-01-17T11:00,70,68,40.634,14.6027
14484,2019-01-17T12:00,69,100,40.634,14.6027
14485,2019-01-17T13:00,70,100,40.634,14.6027
14486,2019-01-17T14:00,73,100,40.634,14.6027
14487,2019-01-17T15:00,76,99,40.634,14.6027
14488,2019-01-17T16:00,77,89,40.634,14.6027
14489,2019-01-17T17:00,78,76,40.634,14.6027
14490,2019-01-17T18:00,81,88,40.634,14.6027
14491,2019-01-17T19:00,80,100,40.634,14.6027
14492,2019-01-17T20:00,80,100,40.634,14.6027
14493,2019-01-17T21:00,80,100,40.634,14.6027
14494,2019-01-17T22:00,80,100,40.634,14.6027
14495,2019-01-17T23:00,82,100,40.634,14.6027
14496,2019-01-18T00:00,81,100,40.634,14.6027
14497,2019-01-18T01:00,81,100,40.634,14.6027
14498,2019-01-18T02:00,80,100,40.634,14.6027
14499,2019-01-18T03:00,80,92,40.634,14.6027
14500,2019-01-18T04:00,80,78,40.634,14.6027
14501,2019-01-18T05:00,80,73,40.634,14.6027
14502,2019-01-18T06:00,85,95,40.634,14.6027
14503,2019-01-18T07:00,88,100,40.634,14.6027
14504,2019-01-18T08:00,90,100,40.634,14.6027
14505,2019-01-18T09:00,90,100,40.634,14.6027
14506,2019-01-18T10:00,87,80,40.634,14.6027
14507,2019-01-18T11:00,82,74,40.634,14.6027
14508,2019-01-18T12:00,83,69,40.634,14.6027
14509,2019-01-18T13:00,84,62,40.634,14.6027
14510,2019-01-18T14:00,84,41,40.634,14.6027
14511,2019-01-18T15:00,82,38,40.634,14.6027
14512,2019-01-18T16:00,84,38,40.634,14.6027
14513,2019-01-18T17:00,83,53,40.634,14.6027
14514,2019-01-18T18:00,89,83,40.634,14.6027
14515,2019-01-18T19:00,92,100,40.634,14.6027
14516,2019-01-18T20:00,89,100,40.634,14.6027
14517,2019-01-18T21:00,93,100,40.634,14.6027
14518,2019-01-18T22:00,93,72,40.634,14.6027
14519,2019-01-18T23:00,92,100,40.634,14.6027
14520,2019-01-19T00:00,93,100,40.634,14.6027
14521,2019-01-19T01:00,92,100,40.634,14.6027
14522,2019-01-19T02:00,91,91,40.634,14.6027
14523,2019-01-19T03:00,92,100,40.634,14.6027
14524,2019-01-19T04:00,92,85,40.634,14.6027
14525,2019-01-19T05:00,93,63,40.634,14.6027
14526,2019-01-19T06:00,94,62,40.634,14.6027
14527,2019-01-19T07:00,94,72,40.634,14.6027
14528,2019-01-19T08:00,94,69,40.634,14.6027
14529,2019-01-19T09:00,92,60,40.634,14.6027
14530,2019-01-19T10:00,88,55,40.634,14.6027
14531,2019-01-19T11:00,86,23,40.634,14.6027
14532,2019-01-19T12:00,85,44,40.634,14.6027
14533,2019-01-19T13:00,83,61,40.634,14.6027
14534,2019-01-19T14:00,81,46,40.634,14.6027
14535,2019-01-19T15:00,78,55,40.634,14.6027
14536,2019-01-19T16:00,81,43,40.634,14.6027
14537,2019-01-19T17:00,79,27,40.634,14.6027
14538,2019-01-19T18:00,84,13,40.634,14.6027
14539,2019-01-19T19:00,85,16,40.634,14.6027
14540,2019-01-19T20:00,87,28,40.634,14.6027
14541,2019-01-19T21:00,90,32,40.634,14.6027
14542,2019-01-19T22:00,92,39,40.634,14.6027
14543,2019-01-19T23:00,96,72,40.634,14.6027
14544,2019-01-20T00:00,98,97,40.634,14.6027
14545,2019-01-20T01:00,97,87,40.634,14.6027
14546,2019-01-20T02:00,98,100,40.634,14.6027
14547,2019-01-20T03:00,97,100,40.634,14.6027
14548,2019-01-20T04:00,97,100,40.634,14.6027
14549,2019-01-20T05:00,96,100,40.634,14.6027
14550,2019-01-20T06:00,96,100,40.634,14.6027
14551,2019-01-20T07:00,96,100,40.634,14.6027
14552,2019-01-20T08:00,96,100,40.634,14.6027
14553,2019-01-20T09:00,91,97,40.634,14.6027
14554,2019-01-20T10:00,90,100,40.634,14.6027
14555,2019-01-20T11:00,84,73,40.634,14.6027
14556,2019-01-20T12:00,81,70,40.634,14.6027
14557,2019-01-20T13:00,76,78,40.634,14.6027
14558,2019-01-20T14:00,80,100,40.634,14.6027
14559,2019-01-20T15:00,85,86,40.634,14.6027
14560,2019-01-20T16:00,86,72,40.634,14.6027
14561,2019-01-20T17:00,86,59,40.634,14.6027
14562,2019-01-20T18:00,90,65,40.634,14.6027
14563,2019-01-20T19:00,90,60,40.634,14.6027
14564,2019-01-20T20:00,90,69,40.634,14.6027
14565,2019-01-20T21:00,91,83,40.634,14.6027
14566,2019-01-20T22:00,92,67,40.634,14.6027
14567,2019-01-20T23:00,92,77,40.634,14.6027
14568,2019-01-21T00:00,93,100,40.634,14.6027
14569,2019-01-21T01:00,93,100,40.634,14.6027
14570,2019-01-21T02:00,94,100,40.634,14.6027
14571,2019-01-21T03:00,93,100,40.634,14.6027
14572,2019-01-21T04:00,93,100,40.634,14.6027
14573,2019-01-21T05:00,94,100,40.634,14.6027
14574,2019-01-21T06:00,92,100,40.634,14.6027
14575,2019-01-21T07:00,91,100,40.634,14.6027
14576,2019-01-21T08:00,92,100,40.634,14.6027
14577,2019-01-21T09:00,90,95,40.634,14.6027
14578,2019-01-21T10:00,90,72,40.634,14.6027
14579,2019-01-21T11:00,90,100,40.634,14.6027
14580,2019-01-21T12:00,91,100,40.634,14.6027
14581,2019-01-21T13:00,90,100,40.634,14.6027
14582,2019-01-21T14:00,87,97,40.634,14.6027
14583,2019-01-21T15:00,86,90,40.634,14.6027
14584,2019-01-21T16:00,83,100,40.634,14.6027
14585,2019-01-21T17:00,82,96,40.634,14.6027
14586,2019-01-21T18:00,83,78,40.634,14.6027
14587,2019-01-21T19:00,83,88,40.634,14.6027
14588,2019-01-21T20:00,85,96,40.634,14.6027
14589,2019-01-21T21:00,88,100,40.634,14.6027
14590,2019-01-21T22:00,90,100,40.634,14.6027
14591,2019-01-21T23:00,91,100,40.634,14.6027
14592,2019-01-22T00:00,91,100,40.634,14.6027
14593,2019-01-22T01:00,92,100,40.634,14.6027
14594,2019-01-22T02:00,94,100,40.634,14.6027
14595,2019-01-22T03:00,95,100,40.634,14.6027
14596,2019-01-22T04:00,94,100,40.634,14.6027
14597,2019-01-22T05:00,94,100,40.634,14.6027
14598,2019-01-22T06:00,93,100,40.634,14.6027
14599,2019-01-22T07:00,92,100,40.634,14.6027
14600,2019-01-22T08:00,93,100,40.634,14.6027
14601,2019-01-22T09:00,93,100,40.634,14.6027
14602,2019-01-22T10:00,91,100,40.634,14.6027
14603,2019-01-22T11:00,91,100,40.634,14.6027
14604,2019-01-22T12:00,92,95,40.634,14.6027
14605,2019-01-22T13:00,93,72,40.634,14.6027
14606,2019-01-22T14:00,89,64,40.634,14.6027
14607,2019-01-22T15:00,85,59,40.634,14.6027
14608,2019-01-22T16:00,86,47,40.634,14.6027
14609,2019-01-22T17:00,89,60,40.634,14.6027
14610,2019-01-22T18:00,92,68,40.634,14.6027
14611,2019-01-22T19:00,91,59,40.634,14.6027
14612,2019-01-22T20:00,87,45,40.634,14.6027
14613,2019-01-22T21:00,88,61,40.634,14.6027
14614,2019-01-22T22:00,87,92,40.634,14.6027
14615,2019-01-22T23:00,86,86,40.634,14.6027
14616,2019-01-23T00:00,86,90,40.634,14.6027
14617,2019-01-23T01:00,86,82,40.634,14.6027
14618,2019-01-23T02:00,88,83,40.634,14.6027
14619,2019-01-23T03:00,88,91,40.634,14.6027
14620,2019-01-23T04:00,88,78,40.634,14.6027
14621,2019-01-23T05:00,89,69,40.634,14.6027
14622,2019-01-23T06:00,88,68,40.634,14.6027
14623,2019-01-23T07:00,89,74,40.634,14.6027
14624,2019-01-23T08:00,90,70,40.634,14.6027
14625,2019-01-23T09:00,86,68,40.634,14.6027
14626,2019-01-23T10:00,89,43,40.634,14.6027
14627,2019-01-23T11:00,80,65,40.634,14.6027
14628,2019-01-23T12:00,78,67,40.634,14.6027
14629,2019-01-23T13:00,77,71,40.634,14.6027
14630,2019-01-23T14:00,74,59,40.634,14.6027
14631,2019-01-23T15:00,77,55,40.634,14.6027
14632,2019-01-23T16:00,76,59,40.634,14.6027
14633,2019-01-23T17:00,77,58,40.634,14.6027
14634,2019-01-23T18:00,78,42,40.634,14.6027
14635,2019-01-23T19:00,81,68,40.634,14.6027
14636,2019-01-23T20:00,85,86,40.634,14.6027
14637,2019-01-23T21:00,87,91,40.634,14.6027
14638,2019-01-23T22:00,88,87,40.634,14.6027
14639,2019-01-23T23:00,88,74,40.634,14.6027
14640,2019-01-24T00:00,89,71,40.634,14.6027
14641,2019-01-24T01:00,89,98,40.634,14.6027
14642,2019-01-24T02:00,90,100,40.634,14.6027
14643,2019-01-24T03:00,89,100,40.634,14.6027
14644,2019-01-24T04:00,88,100,40.634,14.6027
14645,2019-01-24T05:00,87,100,40.634,14.6027
14646,2019-01-24T06:00,87,100,40.634,14.6027
14647,2019-01-24T07:00,87,99,40.634,14.6027
14648,2019-01-24T08:00,86,100,40.634,14.6027
14649,2019-01-24T09:00,85,95,40.634,14.6027
14650,2019-01-24T10:00,85,92,40.634,14.6027
14651,2019-01-24T11:00,79,95,40.634,14.6027
14652,2019-01-24T12:00,77,100,40.634,14.6027
14653,2019-01-24T13:00,77,100,40.634,14.6027
14654,2019-01-24T14:00,77,100,40.634,14.6027
14655,2019-01-24T15:00,80,100,40.634,14.6027
14656,2019-01-24T16:00,81,100,40.634,14.6027
14657,2019-01-24T17:00,81,100,40.634,14.6027
14658,2019-01-24T18:00,81,96,40.634,14.6027
14659,2019-01-24T19:00,80,100,40.634,14.6027
14660,2019-01-24T20:00,81,100,40.634,14.6027
14661,2019-01-24T21:00,81,100,40.634,14.6027
14662,2019-01-24T22:00,82,100,40.634,14.6027
14663,2019-01-24T23:00,83,97,40.634,14.6027
14664,2019-01-25T00:00,83,100,40.634,14.6027
14665,2019-01-25T01:00,82,100,40.634,14.6027
14666,2019-01-25T02:00,81,86,40.634,14.6027
14667,2019-01-25T03:00,80,89,40.634,14.6027
14668,2019-01-25T04:00,78,90,40.634,14.6027
14669,2019-01-25T05:00,76,41,40.634,14.6027
14670,2019-01-25T06:00,73,40,40.634,14.6027
14671,2019-01-25T07:00,68,78,40.634,14.6027
14672,2019-01-25T08:00,64,48,40.634,14.6027
14673,2019-01-25T09:00,64,45,40.634,14.6027
14674,2019-01-25T10:00,65,45,40.634,14.6027
14675,2019-01-25T11:00,62,67,40.634,14.6027
14676,2019-01-25T12:00,59,44,40.634,14.6027
14677,2019-01-25T13:00,56,59,40.634,14.6027
14678,2019-01-25T14:00,55,81,40.634,14.6027
14679,2019-01-25T15:00,54,62,40.634,14.6027
14680,2019-01-25T16:00,58,56,40.634,14.6027
14681,2019-01-25T17:00,60,73,40.634,14.6027
14682,2019-01-25T18:00,61,88,40.634,14.6027
14683,2019-01-25T19:00,62,41,40.634,14.6027
14684,2019-01-25T20:00,65,51,40.634,14.6027
14685,2019-01-25T21:00,65,51,40.634,14.6027
14686,2019-01-25T22:00,67,61,40.634,14.6027
14687,2019-01-25T23:00,66,55,40.634,14.6027
14688,2019-01-26T00:00,68,46,40.634,14.6027
14689,2019-01-26T01:00,66,31,40.634,14.6027
14690,2019-01-26T02:00,69,17,40.634,14.6027
14691,2019-01-26T03:00,69,14,40.634,14.6027
14692,2019-01-26T04:00,69,11,40.634,14.6027
14693,2019-01-26T05:00,69,25,40.634,14.6027
14694,2019-01-26T06:00,69,22,40.634,14.6027
14695,2019-01-26T07:00,69,35,40.634,14.6027
14696,2019-01-26T08:00,68,36,40.634,14.6027
14697,2019-01-26T09:00,68,25,40.634,14.6027
14698,2019-01-26T10:00,64,22,40.634,14.6027
14699,2019-01-26T11:00,58,25,40.634,14.6027
14700,2019-01-26T12:00,53,15,40.634,14.6027
14701,2019-01-26T13:00,51,44,40.634,14.6027
14702,2019-01-26T14:00,50,16,40.634,14.6027
14703,2019-01-26T15:00,50,13,40.634,14.6027
14704,2019-01-26T16:00,54,5,40.634,14.6027
14705,2019-01-26T17:00,61,2,40.634,14.6027
14706,2019-01-26T18:00,65,6,40.634,14.6027
14707,2019-01-26T19:00,67,23,40.634,14.6027
14708,2019-01-26T20:00,69,26,40.634,14.6027
14709,2019-01-26T21:00,73,26,40.634,14.6027
14710,2019-01-26T22:00,76,17,40.634,14.6027
14711,2019-01-26T23:00,76,18,40.634,14.6027
14712,2019-01-27T00:00,76,16,40.634,14.6027
14713,2019-01-27T01:00,78,6,40.634,14.6027
14714,2019-01-27T02:00,78,1,40.634,14.6027
14715,2019-01-27T03:00,81,0,40.634,14.6027
14716,2019-01-27T04:00,80,7,40.634,14.6027
14717,2019-01-27T05:00,80,8,40.634,14.6027
14718,2019-01-27T06:00,81,8,40.634,14.6027
14719,2019-01-27T07:00,82,21,40.634,14.6027
14720,2019-01-27T08:00,81,33,40.634,14.6027
14721,2019-01-27T09:00,79,41,40.634,14.6027
14722,2019-01-27T10:00,70,65,40.634,14.6027
14723,2019-01-27T11:00,68,76,40.634,14.6027
14724,2019-01-27T12:00,66,86,40.634,14.6027
14725,2019-01-27T13:00,65,83,40.634,14.6027
14726,2019-01-27T14:00,63,90,40.634,14.6027
14727,2019-01-27T15:00,67,91,40.634,14.6027
14728,2019-01-27T16:00,68,100,40.634,14.6027
14729,2019-01-27T17:00,73,92,40.634,14.6027
14730,2019-01-27T18:00,74,76,40.634,14.6027
14731,2019-01-27T19:00,74,80,40.634,14.6027
14732,2019-01-27T20:00,73,85,40.634,14.6027
14733,2019-01-27T21:00,74,100,40.634,14.6027
14734,2019-01-27T22:00,83,100,40.634,14.6027
14735,2019-01-27T23:00,84,100,40.634,14.6027
14736,2019-01-28T00:00,83,100,40.634,14.6027
14737,2019-01-28T01:00,87,94,40.634,14.6027
14738,2019-01-28T02:00,91,90,40.634,14.6027
14739,2019-01-28T03:00,90,100,40.634,14.6027
14740,2019-01-28T04:00,89,100,40.634,14.6027
14741,2019-01-28T05:00,87,100,40.634,14.6027
14742,2019-01-28T06:00,84,80,40.634,14.6027
14743,2019-01-28T07:00,84,87,40.634,14.6027
14744,2019-01-28T08:00,83,78,40.634,14.6027
14745,2019-01-28T09:00,78,71,40.634,14.6027
14746,2019-01-28T10:00,74,33,40.634,14.6027
14747,2019-01-28T11:00,64,50,40.634,14.6027
14748,2019-01-28T12:00,64,51,40.634,14.6027
14749,2019-01-28T13:00,65,61,40.634,14.6027
14750,2019-01-28T14:00,68,90,40.634,14.6027
14751,2019-01-28T15:00,67,72,40.634,14.6027
14752,2019-01-28T16:00,69,47,40.634,14.6027
14753,2019-01-28T17:00,72,57,40.634,14.6027
14754,2019-01-28T18:00,78,57,40.634,14.6027
14755,2019-01-28T19:00,81,31,40.634,14.6027
14756,2019-01-28T20:00,81,32,40.634,14.6027
14757,2019-01-28T21:00,82,42,40.634,14.6027
14758,2019-01-28T22:00,82,32,40.634,14.6027
14759,2019-01-28T23:00,82,23,40.634,14.6027
14760,2019-01-29T00:00,86,26,40.634,14.6027
14761,2019-01-29T01:00,88,25,40.634,14.6027
14762,2019-01-29T02:00,90,36,40.634,14.6027
14763,2019-01-29T03:00,89,52,40.634,14.6027
14764,2019-01-29T04:00,90,67,40.634,14.6027
14765,2019-01-29T05:00,91,86,40.634,14.6027
14766,2019-01-29T06:00,92,93,40.634,14.6027
14767,2019-01-29T07:00,92,100,40.634,14.6027
14768,2019-01-29T08:00,91,100,40.634,14.6027
14769,2019-01-29T09:00,89,100,40.634,14.6027
14770,2019-01-29T10:00,89,100,40.634,14.6027
14771,2019-01-29T11:00,83,100,40.634,14.6027
14772,2019-01-29T12:00,84,100,40.634,14.6027
14773,2019-01-29T13:00,85,91,40.634,14.6027
14774,2019-01-29T14:00,85,96,40.634,14.6027
14775,2019-01-29T15:00,86,51,40.634,14.6027
14776,2019-01-29T16:00,85,57,40.634,14.6027
14777,2019-01-29T17:00,84,74,40.634,14.6027
14778,2019-01-29T18:00,87,100,40.634,14.6027
14779,2019-01-29T19:00,89,100,40.634,14.6027
14780,2019-01-29T20:00,89,100,40.634,14.6027
14781,2019-01-29T21:00,91,96,40.634,14.6027
14782,2019-01-29T22:00,91,73,40.634,14.6027
14783,2019-01-29T23:00,88,61,40.634,14.6027
14784,2019-01-30T00:00,89,57,40.634,14.6027
14785,2019-01-30T01:00,90,46,40.634,14.6027
14786,2019-01-30T02:00,91,46,40.634,14.6027
14787,2019-01-30T03:00,93,39,40.634,14.6027
14788,2019-01-30T04:00,94,46,40.634,14.6027
14789,2019-01-30T05:00,96,76,40.634,14.6027
14790,2019-01-30T06:00,97,100,40.634,14.6027
14791,2019-01-30T07:00,98,100,40.634,14.6027
14792,2019-01-30T08:00,97,100,40.634,14.6027
14793,2019-01-30T09:00,94,100,40.634,14.6027
14794,2019-01-30T10:00,92,100,40.634,14.6027
14795,2019-01-30T11:00,89,100,40.634,14.6027
14796,2019-01-30T12:00,80,99,40.634,14.6027
14797,2019-01-30T13:00,78,100,40.634,14.6027
14798,2019-01-30T14:00,79,100,40.634,14.6027
14799,2019-01-30T15:00,80,100,40.634,14.6027
14800,2019-01-30T16:00,82,100,40.634,14.6027
14801,2019-01-30T17:00,85,100,40.634,14.6027
14802,2019-01-30T18:00,86,100,40.634,14.6027
14803,2019-01-30T19:00,83,91,40.634,14.6027
14804,2019-01-30T20:00,77,49,40.634,14.6027
14805,2019-01-30T21:00,73,27,40.634,14.6027
14806,2019-01-30T22:00,73,53,40.634,14.6027
14807,2019-01-30T23:00,82,58,40.634,14.6027
14808,2019-01-31T00:00,86,100,40.634,14.6027
14809,2019-01-31T01:00,89,100,40.634,14.6027
14810,2019-01-31T02:00,87,96,40.634,14.6027
14811,2019-01-31T03:00,87,83,40.634,14.6027
14812,2019-01-31T04:00,85,100,40.634,14.6027
14813,2019-01-31T05:00,83,61,40.634,14.6027
14814,2019-01-31T06:00,81,45,40.634,14.6027
14815,2019-01-31T07:00,80,48,40.634,14.6027
14816,2019-01-31T08:00,80,39,40.634,14.6027
